Drug ID,Drug Name,Interacts With Generic Name,Interaction Link
1046,Xcopri,axitinib,https://www.drugs.com/drug-interactions/axitinib-with-xcopri-3364-0-4105-19277.html
1046,Xcopri,selpercatinib,https://www.drugs.com/drug-interactions/selpercatinib-with-xcopri-4151-0-4105-19277.html
1046,Xcopri,lenacapavir,https://www.drugs.com/drug-interactions/lenacapavir-with-xcopri-4421-0-4105-19277.html
1046,Xcopri,phenytoin,https://www.drugs.com/drug-interactions/phenytoin-with-xcopri-1863-0-4105-19277.html
1046,Xcopri,sodium oxybate,https://www.drugs.com/drug-interactions/sodium-oxybate-with-xcopri-2091-0-4105-19277.html
1046,Xcopri,capivasertib,https://www.drugs.com/drug-interactions/capivasertib-with-xcopri-4565-0-4105-19277.html
1046,Xcopri,mobocertinib,https://www.drugs.com/drug-interactions/mobocertinib-with-xcopri-4298-0-4105-19277.html
1046,Xcopri,venetoclax,https://www.drugs.com/drug-interactions/venetoclax-with-xcopri-3745-0-4105-19277.html
1046,Xcopri,ibrexafungerp,https://www.drugs.com/drug-interactions/ibrexafungerp-with-xcopri-4271-0-4105-19277.html
1046,Xcopri,lumateperone,https://www.drugs.com/drug-interactions/lumateperone-with-xcopri-4114-0-4105-19277.html
1047,Xeljanz,efalizumab,https://www.drugs.com/drug-interactions/efalizumab-with-xeljanz-962-0-3429-15961.html
1047,Xeljanz,avapritinib,https://www.drugs.com/drug-interactions/avapritinib-with-xeljanz-4124-0-3429-15961.html
1047,Xeljanz,talquetamab,https://www.drugs.com/drug-interactions/talquetamab-with-xeljanz-4526-0-3429-15961.html
1047,Xeljanz,alemtuzumab,https://www.drugs.com/drug-interactions/alemtuzumab-with-xeljanz-115-0-3429-15961.html
1047,Xeljanz,diethylstilbestrol,https://www.drugs.com/drug-interactions/diethylstilbestrol-with-xeljanz-879-0-3429-15961.html
1047,Xeljanz,zanubrutinib,https://www.drugs.com/drug-interactions/xeljanz-with-zanubrutinib-3429-15961-4101-0.html
1047,Xeljanz,obinutuzumab,https://www.drugs.com/drug-interactions/obinutuzumab-with-xeljanz-3498-0-3429-15961.html
1047,Xeljanz,chloramphenicol,https://www.drugs.com/drug-interactions/chloramphenicol-with-xeljanz-579-0-3429-15961.html
1047,Xeljanz,melphalan,https://www.drugs.com/drug-interactions/melphalan-with-xeljanz-1550-0-3429-15961.html
1047,Xeljanz,mumps virus vaccine,https://www.drugs.com/drug-interactions/mumps-virus-vaccine-with-xeljanz-1668-0-3429-15961.html
1047,Xeljanz,interferon alfa-n1,https://www.drugs.com/drug-interactions/interferon-alfa-n1-with-xeljanz-1357-0-3429-15961.html
1047,Xeljanz,radium 223 dichloride,https://www.drugs.com/drug-interactions/radium-223-dichloride-with-xeljanz-3474-0-3429-15961.html
1047,Xeljanz,prednisone,https://www.drugs.com/drug-interactions/prednisone-with-xeljanz-1936-0-3429-15961.html
1047,Xeljanz,ocrelizumab,https://www.drugs.com/drug-interactions/ocrelizumab-with-xeljanz-3798-0-3429-15961.html
1047,Xeljanz,ibrutinib,https://www.drugs.com/drug-interactions/ibrutinib-with-xeljanz-3500-0-3429-15961.html
1047,Xeljanz,naxitamab,https://www.drugs.com/drug-interactions/naxitamab-with-xeljanz-4205-0-3429-15961.html
1047,Xeljanz,lenalidomide,https://www.drugs.com/drug-interactions/lenalidomide-with-xeljanz-1441-0-3429-15961.html
1047,Xeljanz,cobicistat,https://www.drugs.com/drug-interactions/cobicistat-with-xeljanz-3565-0-3429-15961.html
1047,Xeljanz,quinestrol,https://www.drugs.com/drug-interactions/quinestrol-with-xeljanz-2778-0-3429-15961.html
1047,Xeljanz,golimumab,https://www.drugs.com/drug-interactions/golimumab-with-xeljanz-3128-0-3429-15961.html
1047,Xeljanz,asparaginase escherichia coli,https://www.drugs.com/drug-interactions/asparaginase-escherichia-coli-with-xeljanz-3368-0-3429-15961.html
1047,Xeljanz,denileukin diftitox,https://www.drugs.com/drug-interactions/denileukin-diftitox-with-xeljanz-797-0-3429-15961.html
1047,Xeljanz,eculizumab,https://www.drugs.com/drug-interactions/eculizumab-with-xeljanz-958-0-3429-15961.html
1047,Xeljanz,venetoclax,https://www.drugs.com/drug-interactions/venetoclax-with-xeljanz-3745-0-3429-15961.html
1047,Xeljanz,imetelstat,https://www.drugs.com/drug-interactions/imetelstat-with-xeljanz-4616-0-3429-15961.html
1048,Xeloda,golimumab,https://www.drugs.com/drug-interactions/golimumab-with-xeloda-3128-0-490-228.html
1048,Xeloda,leflunomide,https://www.drugs.com/drug-interactions/leflunomide-with-xeloda-1440-0-490-228.html
1048,Xeloda,"poliovirus vaccine, live, trivalent",https://www.drugs.com/drug-interactions/poliovirus-vaccine-live-trivalent-with-xeloda-1891-0-490-228.html
1048,Xeloda,folic acid,https://www.drugs.com/drug-interactions/folic-acid-with-xeloda-1129-0-490-228.html
1048,Xeloda,anisindione,https://www.drugs.com/drug-interactions/anisindione-with-xeloda-210-0-490-228.html
1048,Xeloda,cladribine,https://www.drugs.com/drug-interactions/cladribine-with-xeloda-684-0-490-228.html
1048,Xeloda,multivitamin with minerals,https://www.drugs.com/drug-interactions/multivitamin-with-minerals-with-xeloda-1665-0-490-228.html
1048,Xeloda,"cholera vaccine, live",https://www.drugs.com/drug-interactions/cholera-vaccine-live-with-xeloda-3772-0-490-228.html
1048,Xeloda,leucovorin,https://www.drugs.com/drug-interactions/leucovorin-with-xeloda-1444-0-490-228.html
1048,Xeloda,ponesimod,https://www.drugs.com/drug-interactions/ponesimod-with-xeloda-4247-0-490-228.html
1048,Xeloda,etanercept,https://www.drugs.com/drug-interactions/etanercept-with-xeloda-1031-0-490-228.html
1048,Xeloda,measles virus vaccine,https://www.drugs.com/drug-interactions/measles-virus-vaccine-with-xeloda-1531-0-490-228.html
1048,Xeloda,baricitinib,https://www.drugs.com/drug-interactions/baricitinib-with-xeloda-3917-0-490-228.html
1048,Xeloda,nadofaragene firadenovec,https://www.drugs.com/drug-interactions/nadofaragene-firadenovec-with-xeloda-4420-0-490-228.html
1048,Xeloda,teriflunomide,https://www.drugs.com/drug-interactions/teriflunomide-with-xeloda-3417-0-490-228.html
1048,Xeloda,dicumarol,https://www.drugs.com/drug-interactions/dicumarol-with-xeloda-874-0-490-228.html
1048,Xeloda,rotavirus vaccine,https://www.drugs.com/drug-interactions/rotavirus-vaccine-with-xeloda-2032-0-490-228.html
1048,Xeloda,"influenza virus vaccine, h1n1, live",https://www.drugs.com/drug-interactions/influenza-virus-vaccine-h1n1-live-with-xeloda-3227-0-490-228.html
1048,Xeloda,"influenza virus vaccine, live",https://www.drugs.com/drug-interactions/influenza-virus-vaccine-live-with-xeloda-1338-0-490-228.html
1048,Xeloda,certolizumab,https://www.drugs.com/drug-interactions/certolizumab-with-xeloda-2828-0-490-228.html
1048,Xeloda,abrocitinib,https://www.drugs.com/drug-interactions/abrocitinib-with-xeloda-4333-0-490-228.html
1048,Xeloda,"multivitamin, prenatal",https://www.drugs.com/drug-interactions/multivitamin-prenatal-with-xeloda-1666-0-490-228.html
1048,Xeloda,clozapine,https://www.drugs.com/drug-interactions/clozapine-with-xeloda-709-0-490-228.html
1048,Xeloda,siponimod,https://www.drugs.com/drug-interactions/siponimod-with-xeloda-4001-0-490-228.html
1048,Xeloda,deucravacitinib,https://www.drugs.com/drug-interactions/deucravacitinib-with-xeloda-4392-0-490-228.html
1049,Xelpros,bimatoprost topical,https://www.drugs.com/drug-interactions/bimatoprost-topical-with-xelpros-3111-0-1438-18955.html
1049,Xelpros,unoprostone ophthalmic,https://www.drugs.com/drug-interactions/unoprostone-ophthalmic-with-xelpros-2275-0-1438-18955.html
1049,Xelpros,omidenepag isopropyl ophthalmic,https://www.drugs.com/drug-interactions/omidenepag-isopropyl-ophthalmic-with-xelpros-4401-0-1438-18955.html
1049,Xelpros,travoprost ophthalmic,https://www.drugs.com/drug-interactions/travoprost-ophthalmic-with-xelpros-2227-0-1438-18955.html
1049,Xelpros,latanoprostene bunod ophthalmic,https://www.drugs.com/drug-interactions/latanoprostene-bunod-ophthalmic-with-xelpros-3872-0-1438-18955.html
1049,Xelpros,tafluprost ophthalmic,https://www.drugs.com/drug-interactions/tafluprost-ophthalmic-with-xelpros-3375-0-1438-18955.html
1049,Xelpros,bimatoprost ophthalmic,https://www.drugs.com/drug-interactions/bimatoprost-ophthalmic-with-xelpros-382-0-1438-18955.html
1050,Xelstrym,cocaine topical,https://www.drugs.com/drug-interactions/cocaine-topical-with-xelstrym-716-0-843-20009.html
1050,Xelstrym,lorcaserin,https://www.drugs.com/drug-interactions/lorcaserin-with-xelstrym-3401-0-843-20009.html
1050,Xelstrym,dexfenfluramine,https://www.drugs.com/drug-interactions/dexfenfluramine-with-xelstrym-834-0-843-20009.html
1050,Xelstrym,phenelzine,https://www.drugs.com/drug-interactions/phenelzine-with-xelstrym-1839-0-843-20009.html
1050,Xelstrym,furazolidone,https://www.drugs.com/drug-interactions/furazolidone-with-xelstrym-1145-0-843-20009.html
1050,Xelstrym,procarbazine,https://www.drugs.com/drug-interactions/procarbazine-with-xelstrym-1945-0-843-20009.html
1050,Xelstrym,vortioxetine,https://www.drugs.com/drug-interactions/vortioxetine-with-xelstrym-3490-0-843-20009.html
1050,Xelstrym,metrizamide,https://www.drugs.com/drug-interactions/metrizamide-with-xelstrym-1616-0-843-20009.html
1050,Xelstrym,iopamidol,https://www.drugs.com/drug-interactions/iopamidol-with-xelstrym-1373-0-843-20009.html
1050,Xelstrym,tapentadol,https://www.drugs.com/drug-interactions/tapentadol-with-xelstrym-3132-0-843-20009.html
1050,Xelstrym,fenfluramine,https://www.drugs.com/drug-interactions/fenfluramine-with-xelstrym-1070-0-843-20009.html
1050,Xelstrym,mavorixafor,https://www.drugs.com/drug-interactions/mavorixafor-with-xelstrym-4611-0-843-20009.html
1050,Xelstrym,sibutramine,https://www.drugs.com/drug-interactions/sibutramine-with-xelstrym-2060-0-843-20009.html
1050,Xelstrym,isocarboxazid,https://www.drugs.com/drug-interactions/isocarboxazid-with-xelstrym-1389-0-843-20009.html
1050,Xelstrym,esketamine,https://www.drugs.com/drug-interactions/esketamine-with-xelstrym-3996-0-843-20009.html
1050,Xelstrym,desvenlafaxine,https://www.drugs.com/drug-interactions/desvenlafaxine-with-xelstrym-2796-0-843-20009.html
1050,Xelstrym,methylene blue,https://www.drugs.com/drug-interactions/methylene-blue-with-xelstrym-1604-0-843-20009.html
1050,Xelstrym,iomeprol,https://www.drugs.com/drug-interactions/iomeprol-with-xelstrym-4376-0-843-20009.html
1050,Xelstrym,venlafaxine,https://www.drugs.com/drug-interactions/venlafaxine-with-xelstrym-2296-0-843-20009.html
1050,Xelstrym,pimozide,https://www.drugs.com/drug-interactions/pimozide-with-xelstrym-1872-0-843-20009.html
1050,Xelstrym,duloxetine,https://www.drugs.com/drug-interactions/duloxetine-with-xelstrym-949-0-843-20009.html
1050,Xelstrym,fluvoxamine,https://www.drugs.com/drug-interactions/fluvoxamine-with-xelstrym-1128-0-843-20009.html
1050,Xelstrym,linezolid,https://www.drugs.com/drug-interactions/linezolid-with-xelstrym-1472-0-843-20009.html
1050,Xelstrym,safinamide,https://www.drugs.com/drug-interactions/safinamide-with-xelstrym-3793-0-843-20009.html
1050,Xelstrym,iobenguane I 131,https://www.drugs.com/drug-interactions/iobenguane-i-131-with-xelstrym-3931-0-843-20009.html
1051,Xembify,rubella virus vaccine,https://www.drugs.com/drug-interactions/rubella-virus-vaccine-with-xembify-2034-0-2888-19148.html
1051,Xembify,dengue vaccine,https://www.drugs.com/drug-interactions/dengue-vaccine-with-xembify-4012-0-2888-19148.html
1051,Xembify,zoster vaccine live,https://www.drugs.com/drug-interactions/xembify-with-zoster-vaccine-live-2888-19148-2335-0.html
1051,Xembify,"chikungunya vaccine, live (cvx 317)",https://www.drugs.com/drug-interactions/chikungunya-vaccine-live-cvx-317-with-xembify-4560-0-2888-19148.html
1051,Xembify,smallpox vaccine,https://www.drugs.com/drug-interactions/smallpox-vaccine-with-xembify-2072-0-2888-19148.html
1051,Xembify,measles virus vaccine,https://www.drugs.com/drug-interactions/measles-virus-vaccine-with-xembify-1531-0-2888-19148.html
1051,Xembify,mumps virus vaccine,https://www.drugs.com/drug-interactions/mumps-virus-vaccine-with-xembify-1668-0-2888-19148.html
1051,Xembify,"poliovirus vaccine, live, trivalent",https://www.drugs.com/drug-interactions/poliovirus-vaccine-live-trivalent-with-xembify-1891-0-2888-19148.html
1051,Xembify,varicella virus vaccine,https://www.drugs.com/drug-interactions/varicella-virus-vaccine-with-xembify-2292-0-2888-19148.html
1051,Xembify,"typhoid vaccine, live",https://www.drugs.com/drug-interactions/typhoid-vaccine-live-with-xembify-2271-0-2888-19148.html
1051,Xembify,yellow fever vaccine,https://www.drugs.com/drug-interactions/xembify-with-yellow-fever-vaccine-2888-19148-2314-0.html
1051,Xembify,rozanolixizumab,https://www.drugs.com/drug-interactions/rozanolixizumab-with-xembify-4509-0-2888-19148.html
1051,Xembify,"influenza virus vaccine, h1n1, live",https://www.drugs.com/drug-interactions/influenza-virus-vaccine-h1n1-live-with-xembify-3227-0-2888-19148.html
1051,Xembify,rotavirus vaccine,https://www.drugs.com/drug-interactions/rotavirus-vaccine-with-xembify-2032-0-2888-19148.html
1051,Xembify,bcg vaccine,https://www.drugs.com/drug-interactions/bcg-vaccine-with-xembify-3983-0-2888-19148.html
1051,Xembify,"cholera vaccine, live",https://www.drugs.com/drug-interactions/cholera-vaccine-live-with-xembify-3772-0-2888-19148.html
1051,Xembify,efgartigimod alfa,https://www.drugs.com/drug-interactions/efgartigimod-alfa-with-xembify-4325-0-2888-19148.html
1051,Xembify,ethotoin,https://www.drugs.com/drug-interactions/ethotoin-with-xembify-1050-0-2888-19148.html
1051,Xembify,phenytoin,https://www.drugs.com/drug-interactions/phenytoin-with-xembify-1863-0-2888-19148.html
1051,Xembify,fosphenytoin,https://www.drugs.com/drug-interactions/fosphenytoin-with-xembify-1142-0-2888-19148.html
1051,Xembify,nipocalimab,https://www.drugs.com/drug-interactions/nipocalimab-with-xembify-4693-0-2888-19148.html
1051,Xembify,"influenza virus vaccine, live",https://www.drugs.com/drug-interactions/influenza-virus-vaccine-live-with-xembify-1338-0-2888-19148.html
1051,Xembify,mephenytoin,https://www.drugs.com/drug-interactions/mephenytoin-with-xembify-1560-0-2888-19148.html
1052,Xenazine,escitalopram,https://www.drugs.com/drug-interactions/escitalopram-with-xenazine-1013-0-2918-13130.html
1052,Xenazine,vemurafenib,https://www.drugs.com/drug-interactions/vemurafenib-with-xenazine-3338-0-2918-13130.html
1052,Xenazine,anagrelide,https://www.drugs.com/drug-interactions/anagrelide-with-xenazine-204-0-2918-13130.html
1052,Xenazine,lurasidone,https://www.drugs.com/drug-interactions/lurasidone-with-xenazine-3278-0-2918-13130.html
1052,Xenazine,sparfloxacin,https://www.drugs.com/drug-interactions/sparfloxacin-with-xenazine-2103-0-2918-13130.html
1052,Xenazine,ozanimod,https://www.drugs.com/drug-interactions/ozanimod-with-xenazine-4142-0-2918-13130.html
1052,Xenazine,cabozantinib,https://www.drugs.com/drug-interactions/cabozantinib-with-xenazine-3430-0-2918-13130.html
1052,Xenazine,clozapine,https://www.drugs.com/drug-interactions/clozapine-with-xenazine-709-0-2918-13130.html
1052,Xenazine,cisapride,https://www.drugs.com/drug-interactions/cisapride-with-xenazine-676-0-2918-13130.html
1052,Xenazine,amoxapine,https://www.drugs.com/drug-interactions/amoxapine-with-xenazine-186-0-2918-13130.html
1052,Xenazine,propiomazine,https://www.drugs.com/drug-interactions/propiomazine-with-xenazine-1953-0-2918-13130.html
1052,Xenazine,fluoxetine,https://www.drugs.com/drug-interactions/fluoxetine-with-xenazine-1115-0-2918-13130.html
1052,Xenazine,nilotinib,https://www.drugs.com/drug-interactions/nilotinib-with-xenazine-2785-0-2918-13130.html
1052,Xenazine,levomethadyl acetate,https://www.drugs.com/drug-interactions/levomethadyl-acetate-with-xenazine-1459-0-2918-13130.html
1052,Xenazine,procarbazine,https://www.drugs.com/drug-interactions/procarbazine-with-xenazine-1945-0-2918-13130.html
1052,Xenazine,dofetilide,https://www.drugs.com/drug-interactions/dofetilide-with-xenazine-925-0-2918-13130.html
1052,Xenazine,ibutilide,https://www.drugs.com/drug-interactions/ibutilide-with-xenazine-1313-0-2918-13130.html
1052,Xenazine,risperidone,https://www.drugs.com/drug-interactions/risperidone-with-xenazine-2019-0-2918-13130.html
1052,Xenazine,mesoridazine,https://www.drugs.com/drug-interactions/mesoridazine-with-xenazine-1568-0-2918-13130.html
1052,Xenazine,phenelzine,https://www.drugs.com/drug-interactions/phenelzine-with-xenazine-1839-0-2918-13130.html
1052,Xenazine,safinamide,https://www.drugs.com/drug-interactions/safinamide-with-xenazine-3793-0-2918-13130.html
1052,Xenazine,papaverine,https://www.drugs.com/drug-interactions/papaverine-with-xenazine-1792-0-2918-13130.html
1052,Xenazine,methotrimeprazine,https://www.drugs.com/drug-interactions/methotrimeprazine-with-xenazine-1591-0-2918-13130.html
1052,Xenazine,procainamide,https://www.drugs.com/drug-interactions/procainamide-with-xenazine-1943-0-2918-13130.html
1052,Xenazine,triflupromazine,https://www.drugs.com/drug-interactions/triflupromazine-with-xenazine-2243-0-2918-13130.html
1053,Xenical,cyclosporine,https://www.drugs.com/drug-interactions/cyclosporine-with-xenical-763-0-1756-1122.html
1053,Xenical,leflunomide,https://www.drugs.com/drug-interactions/leflunomide-with-xenical-1440-0-1756-1122.html
1053,Xenical,triheptanoin,https://www.drugs.com/drug-interactions/triheptanoin-with-xenical-4163-0-1756-1122.html
1053,Xenical,teriflunomide,https://www.drugs.com/drug-interactions/teriflunomide-with-xenical-3417-0-1756-1122.html
1053,Xenical,ketoconazole,https://www.drugs.com/drug-interactions/ketoconazole-with-xenical-1412-0-1756-1122.html
1053,Xenical,lomitapide,https://www.drugs.com/drug-interactions/lomitapide-with-xenical-3437-0-1756-1122.html
1053,Xenical,mipomersen,https://www.drugs.com/drug-interactions/mipomersen-with-xenical-3451-0-1756-1122.html
1053,Xenical,pexidartinib,https://www.drugs.com/drug-interactions/pexidartinib-with-xenical-4032-0-1756-1122.html
1053,Xenical,levoketoconazole,https://www.drugs.com/drug-interactions/levoketoconazole-with-xenical-4330-0-1756-1122.html
1053,Xenical,efavirenz,https://www.drugs.com/drug-interactions/efavirenz-with-xenical-963-0-1756-1122.html
1053,Xenical,vitamin a,https://www.drugs.com/drug-interactions/vitamin-a-with-xenical-2303-0-1756-1122.html
